797959|9520844|FR
4708086|85212811|FR
17481148|21425832|FR
3111895|10336753|FR
67043069|169762913|MX
8035834|346730456|TH
60752237|326469853|CO
70531356|5612566|FR
66881843|93468001|FR
68414402|91704561|GT
3129085|46757231|FR
3760050|4014368|FR
65657287|266753863|CO
13027979|1966020|FR
13262396|347820713|PE
74222500|373946807|BR
6077278|426062213|PH
676954|12647119|FR
61149040|422336713|AR
7552254|238252233|MX
13651723|81795961|AT
3104484|6332323|FR
64764529|308076723|CO
3077648|397721055|FR
66609818|90912401|FR
74185195|344844635|DK
73964374|427125715|SK
16261573|429861487|MX
18232429|10421764|FR
73364303|306308683|CO
6072864|423206863|GT
3505311|283874835|GB
7868651|163024323|CO
66465549|14112452|FR
3288325|20094730|FR
3766408|10952900|FR
62847142|411113383|BR
15884847|73760491|DE
6169876|430209437|BO
73232772|271872195|HR
63178556|7807081|FR
10028191|411940323|MX
64848689|429120957|CO
66928094|274290975|GB
3894133|11295286|FR
72114490|0|IE
68165000|421265273|BR
6188033|73184041|CL
74395154|19619537|FR
4300730|359258055|GB
10686127|389414545|CZ
67238732|18993491|FR
66757796|427372367|BR
18086545|183656323|GT
64327520|123029733|CO
1087053|152655241|DE
16976613|186556361|FR
59366461|427158175|CZ
61250958|182284001|NL
65367554|206832315|FR
71441863|364354185|FR
73188243|50208151|GB
70760594|417459203|AR
863427|429018465|RU
16179419|423153103|CO
18087315|431340603|MX
13131048|312812665|GB
7721703|13808180|FR
594917|319402983|CO
60768663|8917376|FR
3129407|363934975|FR
72717406|118968431|FR
70316052|412777361|FR
1609799|17196119|FR
65613086|14897931|FR
13785147|21021984|GB
73025865|14812673|FR
64848628|364671483|CO
67121419|344697795|FR
6904555|0|PH
27682471|424707513|MX
7275389|5677567|FR
614330|54316501|FR
74916192|429368695|FR
65018170|388376997|PY
15390318|402783447|EC
69940493|83429831|TH
65657279|418744533|CO
73463572|67025871|FR
12109429|313929473|GT
74288212|390431297|CO
74432441|30374571|AT
1088122|424137131|FR
7151633|328601345|SK
67577878|421275032|TH
14937634|7021276|FR
20723591|432142053|MX
74383444|0|IE
539524|430328435|FR
3495740|377852267|MX
74456930|121548441|PL
7007558|17464951|FR
10996730|180769993|CL
12294567|47287551|DE
13978270|405968147|GT
73707674|269882733|CO
43539691|375951227|GT
59496811|255815715|FR
16962785|0|RU
5278042|369296583|CO
73786723|334525297|MX
69879253|5608214|FR
1104656|428084025|GB
70322142|102077031|FR
71645431|310728943|BR
13140432|422935111|GB
857552|93446441|GT
7084642|171814552|TH
69879261|383878165|FR
64754750|359638683|CO
65424989|20609086|FR
15554976|21519663|FR
9808169|0|FR
70553935|19788550|FR
74049677|426303755|FR
6699356|301117695|FR
69236318|7853628|FR
61793695|222221203|GT
68243111|422973931|FR
3496075|427322487|MX
70691060|386471965|CH
6938191|295357693|GT
70009159|419452753|MX
72717421|4195617|FR
72761680|27811121|FR
70835769|292865173|BR
13792839|251202865|NL
66404487|417175932|TH
71886592|427778395|FR
72294181|424004871|DE
69674572|346843675|FR
17615568|186591401|FR
67539564|305959153|CO
61344510|407445297|GT
1053420|6929712|FR
2666783|19258006|FR
5278039|427122027|MX
274638|359455965|FR
16665159|382933827|MX
867248|236336505|FR
62847144|3230827|FR
71886502|288820925|FR
74574931|432079202|ID
4344211|138799043|CO
16230423|422264703|GT
66855058|179751841|FR
73982869|423620001|GB
4670268|0|RE
64532567|383988245|DE
67167290|309586163|GT
60773842|425552761|FR
2179001|385701555|FR
72653458|10777278|FR
3658608|19970906|FR
70266758|199769233|BR
61142287|11743315|FR
10391753|225513603|MX
20517171|168971321|FR
14499484|88407431|GB
65163803|20243983|FR
69419038|1512824|FR
4602410|1813403|FR
66314824|399119125|GB
70278311|424921263|CO
4097308|305660065|TH
2615971|19436705|FR
984850|309362975|FR
4622721|105656583|JM
69320009|276558233|MX
3132980|308542485|FR
62724017|314719933|HN
65759926|183791371|FR
1179672|381716435|GB
66750392|347751013|MX
66245340|272055833|MX
679404|6971242|FR
3135556|144321001|FR
67549374|6894154|FR
2150338|411530293|BR
72571796|386482225|CH
67577911|249844992|TH
4928657|234194455|AT
988566|17802971|FR
12000997|326258273|GT
7583577|249214893|AR
4928663|0|AE
15393748|99600871|MX
1003354|112617873|CO
66759340|202641137|MX
61972439|274367663|AR
71645431|266344953|BR
74602627|287424393|MX
70268895|429697795|TH
13351524|20328096|FR
70386439|334278877|MX
18107851|287424393|MX
1710767|372844347|CO
40430331|96177221|FR
69000573|17029516|FR
784662|0|CO
71336667|432139463|GT
14480698|278726983|GT
66311853|425177163|SV
13550347|429299557|MX
74457141|432144103|CO
14241058|306706813|CO
2713101|92479101|AT
61731019|367186363|GT
72373964|429985507|MX
16475355|318390903|BR
69639132|429551326|TH
16295505|119934943|PE
71683707|426512087|PY
2954926|430989753|GT
71766258|270126263|CO
74099064|318515163|MX
2246523|81839881|FR
74379424|431471373|GT
63533983|431335181|TR
970061|428755807|CO
71984930|166368263|BR
17692137|308929823|MX
66733079|12124171|FR
5094040|417011093|EC
65446445|7268983|FR
73601817|17354224|FR
13289062|334670917|AR
670925|12442535|FR
11765970|387182447|CO
73956162|16052973|FR
2281138|430097025|SK
69879253|142610721|FR
15781392|4803222|FR
34818191|430363775|FR
7599979|432121753|PH
22922791|422891783|CL
66484048|55299861|DE
929901|405722075|FR
4686551|104867491|GB
5902874|2169591|FR
68046790|73031111|NL
66438240|66323781|MX
3129323|358988483|CO
3135553|145766003|CO
74021720|429252285|IT
66245344|152215563|HN
1045136|427636017|MX
71403230|286437625|DE
59586141|416883403|MX
73567805|3315199|FR
60698286|82411481|CA
67417815|217404285|FR
632788|395931687|MX
4490340|9403532|FR
72795470|285766695|GB
67081942|429959055|TH
2497935|8023154|FR
66564128|14571491|FR
71137172|242170235|GB
72160313|427068895|GB
70057594|425938113|MX
11058117|413374133|CO
61142320|219602813|HN
69959808|432142883|CO
74285421|15382055|FR
3513721|2764662|HN
11097853|376659445|GB
33428461|214553645|NL
9889189|424909863|GT
72717404|66137671|FR
68612760|158169651|FR
70341655|389203305|GB
75088504|51738391|RU
16995809|14575450|FR
64312555|11802561|FR
38019911|0|MX
72397664|430510447|MX
65495602|356413253|GT
71630476|346575113|MX
10573013|5342981|FR
61025801|169098353|BR
58786641|195185633|CL
4685813|281977503|BR
73463569|303922025|FR
1109731|351175343|BR
2506953|211637893|BR
61395884|381854147|MX
66784824|181027123|CO
7635049|150953381|NL
13792626|430803893|GT
7045955|346009055|GB
928676|89410632|TH
72571797|421765631|NL
72932634|417147962|TH
74440033|18592918|FR
15519325|0|EC
62083257|158116203|EC
14681026|252020953|MX
18083988|183838763|MX
3097598|132561261|FR
13160017|337166737|BR
59705251|411148211|BE
74456425|93441281|FR
877407|74906511|FR
17608094|322701793|GT
70508967|275659322|TH
74457141|364527746|TH
3128096|282845543|GT
63510362|362297513|PY
68530323|271162845|BR
60813989|12064565|FR
69592160|423645621|DE
773453|125914543|MX
2276429|321210745|FR
27999721|289594395|FR
6012077|288038785|FR
8086136|261284685|FR
4159613|298665925|FR
70626727|95763061|FR
5400879|387353587|BO
7724688|166172221|DE
72543806|424638791|FR
1428488|83760721|FR
71667461|432142763|BR
2156866|223480545|ES
28584741|7775147|FR
14340440|13441117|FR
72998635|10445915|FR
2554196|5134129|FR
15999880|398129725|TN
3787860|8446808|FR
70043103|11536930|FR
56894551|281440665|GT
74049680|378565425|FR
67239342|16751498|FR
70386702|425476353|MX
2820355|6802975|FR
73590063|427839667|CO
987532|371033947|CR
14299596|131465921|FR
68853653|377036697|CO
6572406|212026663|MX
742827|63385401|CO
72004951|391064415|GB
664107|154019813|BR
13257473|9223536|FR
3022317|396998395|FR
74663200|4900135|FR
74833052|429612346|TH
70100098|234187195|FR
67898537|12466768|FR
13719947|402442315|FR
64346871|72698781|FR
71774102|398759847|CO
947341|3842141|BE
773682|206353383|CA
8086130|261284685|FR
62515120|181876783|MX
555059|16981865|FR
67705109|380479586|TH
2794656|415021403|CO
72059773|21470317|GB
3133744|155500814|AU
13335850|343396035|TR
2958761|186556361|FR
73116861|425394131|IT
3581211|16561424|FR
10016850|313243075|FR
63358492|5985522|FR
2830443|380037185|FR
30965671|0|FR
3154807|1172830|FR
54998651|407587917|MX
69122686|58361601|FR
16056099|16783833|FR
66314965|369716823|EC
1138632|23619521|FR
1027109|22071306|GB
70122884|121241403|CO
67958906|372124935|GB
70373330|318931575|RO
73572564|164872063|GT
2889763|425568291|TR
65500407|232938733|CO
30687711|427640855|GB
3134033|89758601|GB
69674510|69284171|FR
596810|203929233|SV
69859284|425194761|CH
73561267|171398501|FR
14552268|430065165|FR
609244|19591174|FR
45277511|432053103|MX
67344566|323729333|CO
72717421|15993539|FR
71294465|421643923|MX
69879261|16200286|FR
5639242|309201495|FR
1023566|50175061|FR
74350194|430909723|MX
72717408|396698555|FR
14464639|185971561|GB
7284852|10793222|FR
72114482|395376965|FR
4107588|368708705|FR
9412665|38862941|NL
914102|114396001|GB
68120957|51451021|FR
3105015|17575696|FR
64440200|45705791|FR
61142290|322201965|FR
3786358|263885685|DE
10308126|358740255|FR
1966609|19436417|FR
16501727|382719045|DK
617113|20834990|FR
897089|13721873|FR
71645435|0|PH
5592927|168994323|BR
71294452|426853877|MX
61395240|425513273|MX
7673543|376911275|FR
13230127|409758563|MX
67526514|107116363|CO
71215995|9511392|FR
68731031|382904397|BR
71549405|428984417|BR
14948520|258242163|CO
74004393|323781755|BE
4008364|168609423|CO
60534181|419094733|VE
3857823|86223921|FR
5456665|427322487|MX
5403365|4706736|FR
13247492|288455153|MX
869234|431087273|GT
13131862|338503847|BR
62680798|22107363|FR
7369769|222566545|FR
2447055|429997145|NL
13274865|427978617|CO
13321265|338941057|CO
69714330|411022553|CO
570106|284533653|MX
626423|170432781|FR
63652896|388943857|GT
22747351|431487161|RO
4298819|6403713|FR
3099001|41031861|FR
72372635|326471923|MX
72374776|421858903|MX
1031403|84111351|GT
72434336|11642940|FR
65491180|211499363|GT
66189283|17814331|FR
73883091|97068492|TH
66822248|0|QA
73673498|49085671|TH
36527251|141409201|KR
68853653|286292893|CO
6472496|229416333|MX
62724016|423110593|MX
13128753|13848218|FR
4763165|85492431|MX
9812688|3764353|MX
60018611|92578001|GB
66342607|5818711|FR
12000874|429292647|MX
65393465|1194863|FR
12210093|19147967|FR
724058|326270495|FR
66329134|432082443|CO
2264728|14761235|FR
9915048|432143253|AR
67563950|16270562|FR
912502|17671530|FR
71403230|2811661|CO
72690474|155151493|CO
68760933|412063612|TH
20417021|430903573|MX
7314737|290766405|FR
1125046|62874671|FR
61752797|16136270|FR
72787754|403195195|FR
69320001|319301253|MX
62515093|392631407|GT
555639|342063341|FR
1174613|259532933|BR
61932469|73646201|FR
65280356|282825355|GB
13245343|237475853|BR
12321443|196821965|FR
61972996|254617635|GB
61395747|204020053|MX
68895010|7649101|FR
66694046|82892141|GT
4619466|8144284|FR
846696|160019693|PH
609379|231278275|DE
565959|33661471|FR
72004951|365355295|GB
5317093|95541571|FR
67862165|124032891|FR
70274507|72638661|NL
74457141|407380347|CO
22747751|431487161|RO
14496771|419587063|BR
15000462|82467641|FR
65446366|180782581|FR
3412841|369781773|BR
3133455|3706417|FR
68383439|428552937|BR
1121716|100866501|GT
65444691|254205085|NL
70266759|313440185|FR
62439051|130816951|FR
61173016|372664827|CO
70640486|15362582|FR
4866357|143856693|CO
62376290|16432067|FR
72372054|431641293|MX
69956348|430790893|MX
18063017|1355951|FR
72535075|215414253|CA
60842359|19843771|FR
66769927|6404279|FR
72184807|273001973|CO
69867980|4220695|FR
2164609|6031157|FR
677232|427073497|MX
71836457|429662287|JM
65145865|399406457|BR
72717406|278190053|MX
66604527|380007295|DE
3169166|8162338|FR
73998549|107944483|MX
74397253|371307045|FR
71292239|3139486|FR
7006342|22291991|FR
66881858|12886907|FR
7311612|8088008|FR
71847367|137736012|SG
73025872|13295475|FR
2135938|431914501|GB
29199281|103740522|TH
3902815|304188523|MX
3412499|332802597|BR
75072778|283654315|NL
72160324|382092586|TH
3118071|15945769|FR
70266756|0|GB
72747363|357664176|TH
993668|222059573|CO
57645161|425446973|MX
73594787|22903821|FR
73290808|5359668|FR
13334272|137085073|MX
72535078|384648435|FR
1181897|144710881|FR
6416114|11016135|FR
5336892|187368093|GT
6430262|35202751|FR
13781035|278854695|GB
546790|211417595|PH
7182767|191382305|FR
74237530|431098371|RU
15106994|324666013|CO
4760571|15970782|FR
70631681|5937767|FR
67238730|15994690|FR
70506862|402280665|FR
17001024|315528223|CO
70835789|431443113|BR
918115|364211736|PH
74519237|420777951|IT
67235434|415626631|TH
1105745|237380023|BR
66710385|0|GB
6545483|17219003|FR
2295444|404626725|DE
68755121|5228990|FR
72159146|431081183|MX
65003983|431126451|FR
63177338|169419532|TH
66274573|94073562|TH
73738689|405794015|FR
69328034|101259571|NL
4588803|3342380|FR
66259918|257214433|CL
7410813|1198600|FR
2252657|5318283|FR
69533953|685327|FR
1768101|221610573|TR
72253220|123638063|MX
61466576|0|PH
72718701|354783865|NL
12565421|311125693|GT
22748081|431085713|MX
2716149|140408551|FR
69863371|0|FR
14496778|247814913|CO
550085|16398209|FR
69874097|0|GT
72795370|12506531|FR
6048692|0|IE
71678228|432150043|CO
70046791|161872241|FR
72926491|349359333|BR
7320958|150102371|GB
67447046|430259915|IT
3097493|11585161|FR
12387378|387332547|CO
8011859|15604399|FR
1143521|323554985|FR
66465556|9586876|FR
46246961|94680601|FR
810818|41783591|FR
69863371|426744776|TH
73682281|9353747|FR
10491948|267975593|MX
65621038|390520056|TH
66564183|75499891|MX
7164095|19037735|FR
15547220|0|FR
13790090|428658377|MX
17692114|206353383|CA
75123917|183500291|FR
72717422|106097901|FR
69879253|14851555|FR
5808131|396940577|MX
2174753|6739338|FR
75087962|18986654|FR
71500445|37231631|FR
66525815|257463895|FR
72427140|14269296|FR
75043341|430408825|DE
72761680|228489675|AT
73812559|390444647|CO
72778514|64919061|FR
74456439|166235621|ID
63510359|10315546|FR
70366209|397483075|DE
12207223|8309813|FR
20723631|355731353|GT
1142577|175719533|AR
69714266|411269753|CO
12270341|104871852|TH
54916961|112467701|FR
64066325|199689555|GB
72165268|264975973|CO
17325507|14991301|FR
73142933|432121403|MX
3538911|273038983|CL
6821455|429478237|GT
14233629|202200315|FR
58496841|323080633|CO
73092521|391625946|TH
70603391|14825361|FR
61033496|307757865|FR
13288881|414689053|MX
72822630|291875862|TH
984380|425154691|FR
3130364|10965710|FR
73161907|19376156|FR
3887323|173891363|GT
12601820|18414992|FR
62824934|121118394|FR
705531|325435795|FR
18182543|316814285|DE
61930459|430523937|MX
37734411|432005531|FR
60773419|424578471|GB
63070519|431093671|IT
3137092|23538601|FR
11111575|261053753|MX
6435663|343164915|FR
75081835|431400671|PL
62376291|17799794|FR
14851702|367025643|MX
2485134|329856001|NL
70904857|269066733|CO
5895032|2743498|FR
13247495|361757183|MX
49739061|398995345|ES
72113995|368392625|NL
57919751|229301023|GT
513734|22262100|FR
981204|19934584|DE
72571794|421765631|NL
34315371|99772191|PY
58761291|9109002|FR
68748933|15474219|FR
7302798|389783055|FR
72160317|406244306|TH
69574422|371139265|FR
3138878|9450119|FR
680427|235167145|GB
72717423|432152261|FR
782339|5750569|FR
60716465|398088357|MX
22923161|144779103|BR
61015636|0|FR
7408626|7736190|FR
69915124|405851577|PE
3173076|3650215|FR
10958802|200716415|FR
14835123|230141965|GB
69057731|179743092|TH
3765244|0|AU
62269485|428847267|MX
69639157|47658592|TH
60758790|153447173|CO
12819895|378122925|DK
2168836|5569502|FR
69533953|16369064|FR
73616508|315791385|FR
62166957|5535584|FR
573387|412237861|FR
74049677|347780435|FR
2239832|2703868|FR
14479400|114540981|FR
8086130|154159921|FR
74099064|176436961|FI
3490029|431638261|SK
15024608|204166225|FR
74045431|422568473|MX
11602484|355249556|PH
65399927|1472815|FR
583387|59202751|FR
789036|358215975|GB
3098653|22071306|GB
37800771|270323323|CO
68640562|346721825|FR
709291|319009635|GB
13139469|150227571|PH
68305987|69457241|MX
72160326|327621155|GB
72747363|428437805|TH
67974001|193729645|FR
69879260|402355745|FR
3414289|357402313|BR
69244586|215037465|AT
61971711|403179687|BR
73335312|8740680|FR
63094581|2009529|FR
73724283|12263447|FR
72160314|13695388|FR
983248|13226723|FR
10235994|603771|FR
15294978|170515841|RS
9808170|408063661|FR
2188143|127184171|FR
7312198|10363540|FR
70257014|408265561|FR
10308119|2598249|FR
74733232|308209243|MX
46417901|18408615|FR
1068820|4277819|FR
2429790|87962471|FR
3920848|16728935|FR
10218724|4473668|FR
2485134|386141337|MX
1881102|18283030|FR
3143587|368124155|FR
13330601|369281363|CO
74661005|193489517|MX
71648446|392942756|PH
13161670|132578191|FR
61972436|168826983|MX
66131277|300987395|FR
70536105|17764945|FR
67535301|360128865|FR
7302798|386200935|FR
12001005|187368093|GT
4253896|16666009|FR
2600176|342114947|BR
862787|386031125|NL
1121220|0|FR
72547059|411654461|FR
74808803|219304445|PL
17329921|385215195|FR
18088455|258266433|MX
64783656|149918533|GT
67772687|6539745|FR
5816539|166696613|EC
71420314|80343301|FR
67272973|430434287|MX
20457891|428908827|MX
1665224|408978233|PY
60200471|365571555|FR
17486205|406715757|CL
6557051|428152075|SK
911471|160461611|FR
2276800|57780441|FR
547674|95391781|FR
3590186|238509255|FR
3129547|0|FR
629466|11060882|FR
74833054|276729013|TH
10180137|5824806|FR
70699233|102686111|NL
71299316|431634413|BR
22715961|46973121|BE
61573085|255111805|FR
883877|432144811|GB
72206907|432152353|PE
2397026|341878551|FR
13289843|269642373|MX
3103538|358605165|HU
72856678|33394371|FR
72409698|13075335|FR
62847147|229494353|BR
72273754|22251537|FR
70784948|300401585|GB
73463584|320913075|FR
13376985|427586047|BR
5407571|106438263|GT
3112350|17541404|FR
74114093|14263810|FR
16150109|4526651|FR
64421241|130071211|RU
954944|377380955|RU
70062216|427858415|IT
63226645|236429353|MX
10219232|16967561|FR
67615726|431870553|BR
65446375|16323843|FR
61005376|21633971|PL
60200271|402938657|MX
67238730|12702506|FR
60946208|9383521|FR
68572997|352619895|FR
13636688|388043936|MY
69239562|328307777|MX
70205643|17815850|FR
69908843|321143185|ZA
15840427|94367211|GT
7890022|4516643|FR
16362987|356513985|FR
13761565|10666623|FR
7510375|13436501|FR
71187706|6525041|FR
10697633|405155237|BO
70904018|431818613|CO
67715705|124410761|FR
72236615|425999893|CO
2767965|10787418|FR
7302798|386206465|FR
72059818|17365402|FR
72059773|183863701|FR
2427323|21456955|FR
2547180|154645021|FR
2120967|391727145|FR
69510736|115673891|RO
71844143|424394261|RO
16431852|424954071|FR
67238732|397877455|FR
1109703|4754979|FR
5277740|93995011|EC
34597871|339328761|FR
3077648|16754019|FR
73616508|5463160|FR
74506751|39850571|NL
70644528|11943747|FR
16259246|382538327|CO
70322135|429799115|FR
73103643|421467911|DK
2175053|17153042|FR
15015552|127987171|FR
72717406|18959991|FR
73064036|3432805|FR
66465550|404878445|FR
72717411|353094775|FR
62234897|0|FR
15519604|97095411|GT
74350194|418293283|MX
71689845|335903867|MX
62724017|284874305|GB
1574192|235210705|FR
60741771|1443521|FR
64511323|349113695|FR
5134748|353403115|FR
74180156|19749813|FR
45358411|277429322|TH
27452861|90490851|FR
73472843|426848255|FR
3530219|364043503|BR
69879249|11794347|FR
63226367|11858203|FR
61572568|150087653|MX
2776806|386378515|FR
71844145|28305601|FR
3125954|14973221|FR
688915|17302604|FR
72575937|44102101|FR
38026341|428559695|BA
41423501|16977782|FR
632283|221782743|MX
810855|92163801|FR
65444691|363507145|GB
7091370|431668351|TH
7563348|12666556|ID
65759979|13812910|FR
55255381|389484625|TH
2271566|388132905|FR
68706092|250398405|NL
68414922|350005245|FR
70697364|1580843|FR
2882749|382776615|FR
71904455|428001505|FR
577665|81720451|FR
74686451|348891995|GB
534752|15715138|FR
71232561|335148|FR
75150815|5524419|FR
5547083|6513193|FR
4622721|418755191|FR
73131227|6233872|FR
62336675|431535031|GB
74078174|431230793|MX
4104404|273038983|CL
70644528|137987751|FR
1121086|5776867|FR
17605943|428856817|MX
17625548|343833335|FR
3905684|336421701|FR
64358122|423494863|CA
14489178|330280527|CO
72283418|431856661|IT
69217047|428743415|FR
62724013|411073151|GB
17149968|373293635|DE
14629002|70685661|FR
71404837|244652965|GB
61964216|426559477|MX
70266765|19007632|FR
70322132|102077031|FR
700092|68310191|FR
61308256|1333800|FR
72411356|99636431|GB
11145839|429402497|EC
12250370|429787725|DE
67238332|431782051|MY
66314859|17474515|FR
69879253|11367393|FR
3166759|363604735|FR
73883106|432155882|TH
64783653|400169085|FR
535418|9021767|FR
73025876|355881325|FR
38987411|9937126|FR
73447562|430288327|BR
69552374|215516525|FR
1581670|324713|FR
61281352|81251761|CO
71397363|307836885|GB
1622568|421760291|DE
61005378|6753553|FR
72215917|432138822|ID
3091911|15280053|FR
705948|333496141|FR
70079958|400286077|BR
71187018|409032311|FR
70683841|429510876|ID
63576903|400817345|FR
811069|430477267|CO
61424044|218766915|FR
15088556|0|RU
73828346|54949041|AT
68243111|430909461|FR
62819300|19245435|BE
60726278|431813821|GB
4308355|334226631|TR
68953204|10807417|FR
71678574|419225041|FR
70976557|14271349|FR
61420466|332908581|FR
68410707|0|ID
71501128|17392325|FR
68181312|427377975|GB
38290631|427632426|ID
72401806|426787115|GB
68893970|8698298|FR
72717420|327361385|AE
4622957|386301247|CO
72717270|405593105|FR
72717421|26828211|FR
17599798|71195751|MX
18472071|7354962|FR
69242618|18832880|FR
61379429|42769811|FR
16341850|326332353|CO
12334081|19357272|FR
7292420|291574215|FR
61108303|338493927|CA
2547238|3403718|FR
24084331|283746755|GB
12224820|381086935|HR
4621968|430647545|RU
291670|972219|FR
3136589|417325181|FR
4670760|66023711|PL
10245074|16963495|FR
7583668|429265825|PL
61424047|0|FR
72547063|15843904|FR
72397665|425508853|MX
619541|308163|FR
882920|406527585|FR
4091850|72323871|NL
72717416|7363609|FR
16203672|408710801|FR
69879250|384527495|FR
15044239|91855121|FR
7239737|97711641|GB
16580703|0|DZ
15613721|143331613|GT
70801203|219884835|FR
61466580|101674461|TH
6354968|13425502|FR
45490271|217985203|CO
70266758|358139535|NL
866960|142388863|UY
1173622|9850192|FR
72375741|317926773|MX
3119252|80188381|FR
7035212|4857298|FR
5896848|402303235|FR
74494863|9929244|FR
608415|6116657|FR
54381101|426046832|ID
69000548|11685530|FR
12270341|82144781|FR
73142979|278864165|DE
6579648|304911765|FR
746186|85348441|FR
66461551|356822463|BR
68953426|277008995|FR
69879252|15673124|FR
61411513|329323805|FR
61447772|41188591|BE
3165965|16580153|FR
72795466|155886993|CL
67780325|358027845|FR
72717423|107731511|FR
16432127|423535911|FR
68744381|429834707|MX
62285973|8834558|FR
2554369|21587841|FR
61002678|0|RU
63533987|188426821|FR
69501518|6741958|FR
940337|355977535|GB
60899054|349062545|FR
68925041|315327215|FR
73284511|395211575|FR
55613171|432104213|MX
60777015|299111503|BR
6427339|21963911|FR
69879261|81719551|FR
62811949|427295175|RO
68352675|12953067|FR
74078565|107134971|FR
72360358|354297713|CO
74717574|192725305|ES
69390805|14967558|FR
61753498|379760775|FR
66423061|45848081|FR
66730259|104929231|FR
4159603|17488420|FR
62724008|216905915|GB
2248194|432151951|FI
72059773|425336503|AR
16670786|430515927|KR
907241|2882072|FR
10186322|161264501|FR
72544951|9353198|FR
14597830|417166731|FR
17532300|13451328|FR
70217977|1455755|FR
67234547|56349531|FR
7512057|371687415|CZ
4311277|205762595|GB
15686649|377006224|NZ
4609039|349999125|FR
66511293|176973951|FR
3765246|397777535|FR
67234554|432074673|PH
59524881|425444593|MX
4162078|45529481|FR
69863371|0|ID
13696743|426468815|FR
14131886|165209671|FR
16230235|146940251|TR
67853142|416653202|TH
4624027|431337691|SK
71370557|317506113|BR
969494|345133483|MX
66652006|0|FR
539810|16965590|FR
74718611|237749973|MX
68473211|3819729|FR
72919600|384883045|GB
10531442|66739441|FR
13620430|351647573|MX
6461616|2116820|FR
937177|2609638|FR
4602470|333811701|FR
67121419|20645172|FR
67753716|309414135|NO
9440164|8256776|FR
65020826|10655658|FR
74691521|382723365|FR
66682660|30327621|FR
73616508|18685642|FR
4091735|420087931|DE
72096627|17136015|FR
68016602|139262891|FR
72293940|249969583|CO
13343217|411357523|GT
2103500|14326209|FR
38430771|420465931|GB
3103137|363621765|GB
63510358|292837825|DE
72795470|353933245|GB
14384281|5002067|FR
619919|16030553|FR
4344491|416046921|FR
72714550|256341485|FR
74470231|417523381|ZA
5105198|200531555|FR
13789076|16864300|FR
73738686|141384771|FR
66133972|110386681|FR
69247345|16940358|FR
74015777|432151001|IE
72341314|430661325|SK
61256118|54915491|MX
74711083|7725971|FR
67929279|40982251|FR
70812768|133586681|FR
14013650|372806144|AU
15586407|429527995|GB
71847367|0|PH
1039428|145583421|FR
60829392|21450286|FR
69879254|16729922|FR
73198661|431843931|BE
64920076|11371185|FR
74049686|359157305|FR
14292222|238982|FR
1888900|3841080|FR
1172877|13568290|FR
12917539|379182335|FR
2211693|15439508|FR
61005372|283997265|FR
5468365|15927409|FR
72367071|233592143|CA
983903|324073235|FR
3129769|21189413|FR
61573234|6979763|FR
53288981|395650765|FR
3732426|102682811|FR
68748939|150337891|FR
69879250|131990401|FR
70266758|209293|FR
68473205|395669905|FR
64449033|13731052|FR
12657275|109706661|FR
540624|402162027|MX
60764326|328025787|MX
907830|141382431|FR
70079516|352678485|DZ
3100444|21597540|GB
71056682|72540171|NL
5304396|307803602|PH
6698391|87758451|FR
62042681|422305733|MX
72717423|14913287|FR
66839189|7290132|FR
73463582|14024205|FR
3151773|3927233|FR
1046132|2651549|FR
6661507|6017427|FR
7677778|251068795|FR
15026174|15876095|FR
61745791|150102371|GB
61424042|20957125|FR
61441093|431405731|SK
68666184|375213295|FR
872172|415754201|RU
72608556|212632993|MX
4095501|342225637|CO
63226367|209407075|FR
13837502|431952711|DE
10178921|427536655|FR
75149714|111581181|FR
7928041|10818758|FR
70029905|351297035|GB
13165206|17526663|FR
602705|3400917|FR
6529196|22034734|GB
73682282|2662605|FR
4311595|342114947|BR
16160990|11862477|FR
3858494|26140451|GB
69879250|6146828|FR
2423898|419915351|AT
916414|8681440|FR
54519731|69133351|FR
70707338|432159462|TH
69879253|22330515|FR
14496724|407386245|FR
74325221|430471297|MX
72295302|18772138|FR
72371366|280679485|DE
52696481|432076503|BR
602339|428683417|GT
73025872|9435976|FR
4657537|333651331|FR
64700964|636739|FR
66431307|429886745|IT
14954267|15341360|FR
3624121|102698921|FR
18234280|62619891|FR
2102593|424799221|FR
74395929|386460786|TH
72571793|420198571|NL
695384|5774919|FR
75004723|425886143|MX
7216935|373223927|MX
2949335|14287253|FR
29191351|13331316|FR
1143634|2840352|FR
74099064|410490521|FR
69390867|48610731|FR
70266758|194382685|ZA
4585482|22024177|FR
14044820|15970589|FR
62027965|428052325|SK
70747183|424350531|FR
4778409|15815369|FR
62723999|112428441|FR
2478557|322895685|FR
65088586|10701934|FR
74431801|407635445|ML
3157622|12183073|FR
614058|0|FR
74661006|12335348|FR
70266758|19406532|FR
71074575|426381397|CO
62226912|431502411|SK
72717405|427945745|FR
12479679|231774915|GB
65531324|428926188|AU
72717423|355287295|FR
834370|17483413|FR
60940486|120723293|CO
63510367|116384961|FR
71967114|0|FR
73616508|432159111|KE
18143625|425723213|MX
62847143|314732695|TR
69879254|324830565|FR
37027901|431635751|IT
72059773|364569035|GB
68367918|18069088|FR
30919431|17788552|FR
74457141|123924611|FR
3495885|427700767|MX
2238145|425119691|GB
67041114|73020201|BE
13789055|3750356|FR
3590189|6928827|FR
4588773|387189585|FR
69872706|72611451|AT
8011475|12167801|FR
